sourcedata,id,endPosition,startPosition,type,word
尼美舒利分散片说明书,629,6,0,商品名,尼美舒利分散片
尼美舒利分散片对人体有什么副作用?,630,6,0,商品名,尼美舒利分散片
尼美舒利分散片可以长期服用吗?,631,6,0,商品名,尼美舒利分散片
尼美舒利分散片和尼美舒利片是一样的药效吗,632,6,0,商品名,尼美舒利分散片
尼美舒利分散片和尼美舒利片是一样的药效吗,632,12,8,商品名,尼美舒利片
尼美舒利分散片可以长期吃吗?跪求,633,6,0,商品名,尼美舒利分散片
痛经吃尼美舒利分散片有没有副作用?,634,1,0,疾病,痛经
痛经吃尼美舒利分散片有没有副作用?,634,9,3,商品名,尼美舒利分散片
尼美舒利分散片服用过量会危害生命么?,635,6,0,商品名,尼美舒利分散片
求尼美舒利分散片药品说明书,636,7,1,商品名,尼美舒利分散片
长期吃盐酸西替利嗪片会有什么副作用吗?,637,9,3,商品名,盐酸西替利嗪片
盐酸西替利嗪片能长期服用?,638,6,0,商品名,盐酸西替利嗪片
盐酸西替利嗪片的副作用大吗?,639,6,0,商品名,盐酸西替利嗪片
盐酸西替利嗪片的副作用是什么?,640,6,0,商品名,盐酸西替利嗪片
复方醋酸地塞米松乳膏和醋酸地塞米松乳膏一样吗,641,9,0,商品名,复方醋酸地塞米松乳膏
复方醋酸地塞米松乳膏和醋酸地塞米松乳膏一样吗,641,18,11,商品名,醋酸地塞米松乳膏
醋酸地塞米松乳膏跟醋酸氟轻松乳膏有一样的作用吗?,642,7,0,商品名,醋酸地塞米松乳膏
醋酸地塞米松乳膏跟醋酸氟轻松乳膏有一样的作用吗?,642,15,9,商品名,醋酸氟轻松乳膏
复方醋酸地塞米松乳膏的不良反应是什?,643,9,0,商品名,复方醋酸地塞米松乳膏
盐酸艾司洛尔注射液有哪些不良反应?,644,8,0,商品名,盐酸艾司洛尔注射液
盐酸艾司洛尔注射液的副作用有哪些?,645,8,0,商品名,盐酸艾司洛尔注射液
盐酸艾司洛尔注射液的不良反应有哪些?怎么看盐酸艾司洛尔注射液的不良反应?,646,8,0,商品名,盐酸艾司洛尔注射液
盐酸艾司洛尔注射液的不良反应有哪些?怎么看盐酸艾司洛尔注射液的不良反应?,646,29,21,商品名,盐酸艾司洛尔注射液
爱络(盐酸艾司洛尔注射液)的不良反应有哪些?,647,1,0,商品名,爱络
爱络(盐酸艾司洛尔注射液)的不良反应有哪些?,647,11,3,商品名,盐酸艾司洛尔注射液
盐酸艾司洛尔注射液的成分是什么?,648,8,0,商品名,盐酸艾司洛尔注射液
盐酸艾司洛尔注射液的药理作用是什么?,649,8,0,商品名,盐酸艾司洛尔注射液
请问盐酸艾司洛尔注射液的禁忌,650,10,2,商品名,盐酸艾司洛尔注射液
求磷酸苯丙哌林胶囊药品说明书,651,8,1,商品名,磷酸苯丙哌林胶囊
二盐酸奎宁注射液效果和注意事项,652,7,0,商品名,二盐酸奎宁注射液
甲钴胺注射液和甲钴胺胶襄一样?,653,5,0,商品名,甲钴胺注射液
甲钴胺注射液和甲钴胺胶襄一样?,653,11,7,商品名,甲钴胺胶襄
甲钴胺注射液和甲钴胺胶囊一样吗?,654,5,0,商品名,甲钴胺注射液
甲钴胺注射液和甲钴胺胶囊一样吗?,654,11,7,商品名,甲钴胺胶囊
甲钴胺注射液的副作用有哪些?,655,5,0,商品名,甲钴胺注射液
甲钴胺注射液副作用有哪些?,656,5,0,商品名,甲钴胺注射液
求甲钴胺注射液药品说明书,657,6,1,商品名,甲钴胺注射液
甲钴胺注射液用药要注意什么?,658,5,0,商品名,甲钴胺注射液
盐酸齐拉西酮胶囊说明书?,659,7,0,商品名,盐酸齐拉西酮胶囊
盐酸齐拉西酮胶囊有何副作用?,660,7,0,商品名,盐酸齐拉西酮胶囊
盐酸齐拉西酮胶囊的副作用本人吃齐拉西酮和碳酸锂片一年多好像有点阳萎请问是药的副作用?,664,23,20,商品名,碳酸锂片
盐酸齐拉西酮胶囊的副作用本人吃齐拉西酮和碳酸锂片一年多好像有点阳萎请问是药的副作用?,664,32,31,疾病,阳萎
长期服用拉米夫定胶囊有什么副作用?,665,9,4,商品名,拉米夫定胶囊
长期服用拉米夫定胶囊对身体有害?,666,9,4,商品名,拉米夫定胶囊
半岁宝宝用《阿奇霉素糖浆》误服过量怎么办呀宝宝患肺炎?,667,11,6,商品名,阿奇霉素糖浆
半岁宝宝用《阿奇霉素糖浆》误服过量怎么办呀宝宝患肺炎?,667,25,24,疾病,肺炎
胸腺肽注射液具体用法是什么?,668,5,0,商品名,胸腺肽注射液
胸腺肽注射液有副作用吗?,669,5,0,商品名,胸腺肽注射液
胸腺肽注射液用后有没有什么副作用?,670,5,0,商品名,胸腺肽注射液
胸腺肽注射液能和青霉素一样进行皮试吗?,671,5,0,商品名,胸腺肽注射液
胸腺肽注射液(特司立)的主要成分是什么?,672,5,0,商品名,胸腺肽注射液
胸腺肽注射液的注意事项是什么?,673,5,0,商品名,胸腺肽注射液
1岁女童使用胸腺肽注射液有什么副作用?,674,11,6,商品名,胸腺肽注射液
被替加氟注射液的瓶子割破手会有什么不良反应吗?,676,6,1,商品名,替加氟注射液
药性一样吗盐酸氯环利嗪片?,677,11,5,商品名,盐酸氯环利嗪片
求注射用棓丙酯药品说明书,678,6,1,商品名,注射用棓丙酯
硼酸洗液的副作用有哪些?,679,3,0,商品名,硼酸洗液
硼酸洗液用法是什么样的?,680,3,0,商品名,硼酸洗液
信龙硼酸洗液用法是什么?,681,1,0,商品名,信龙
信龙硼酸洗液用法是什么?,681,5,2,商品名,硼酸洗液
硼酸洗液是否含有激素成分?,682,3,0,商品名,硼酸洗液
氢溴酸东莨菪碱片会有什么不良反应?,684,7,0,商品名,氢溴酸东莨菪碱片
苯巴比妥东莨菪碱片的禁忌什么?,685,8,0,商品名,苯巴比妥东莨菪碱片
求氢溴酸东莨菪碱片药品说明书,686,8,1,商品名,氢溴酸东莨菪碱片
苯巴比妥东莨菪碱片有副作用吗?,687,8,0,商品名,苯巴比妥东莨菪碱片
苯巴比妥东莨菪碱片吃了会有副作用吗?,688,8,0,商品名,苯巴比妥东莨菪碱片
糠酸莫米松鼻喷雾剂治疗鼻炎副作用大吗,690,12,11,疾病,鼻炎
内舒拿糠酸莫米松鼻喷雾剂有何副作用?,696,2,0,商品名,内舒拿
求内舒拿糠酸莫米松鼻喷雾剂说明书?,699,3,1,商品名,内舒拿
阿替洛尔片药理作用是什么?,702,4,0,商品名,阿替洛尔片
阿替洛尔片会产生怎样的副作用?,703,4,0,商品名,阿替洛尔片
阿替洛尔片用药要注意什么?,704,4,0,商品名,阿替洛尔片
阿替洛尔片使用的注意事项有哪些?,705,4,0,商品名,阿替洛尔片
佐匹克隆片的副作用有哪些?,706,4,0,商品名,佐匹克隆片
服用右佐匹克隆片有副作用没有啊?,707,7,3,商品名,佐匹克隆片
有什么副作用佐匹克隆片?,708,10,6,商品名,佐匹克隆片
"你好,佐匹克隆片有没有副作用",709,7,3,商品名,佐匹克隆片
"佐匹克隆片,长期服用,有什么副作用",710,4,0,商品名,佐匹克隆片
佐匹克隆片吃了3片不良反应明显怎么?,711,4,0,商品名,佐匹克隆片
佐匹克隆片的性状是什么?,712,4,0,商品名,佐匹克隆片
有什么副作用我吃了六盒了佐匹克隆片?,713,16,12,商品名,佐匹克隆片
佐匹克隆片的副作用是什么?,714,4,0,商品名,佐匹克隆片
如何戒掉?佐匹克隆片长期服用?,715,9,5,商品名,佐匹克隆片
求盐酸沙格雷酯片说明书?,716,7,1,商品名,盐酸沙格雷酯片
求己酮可可碱肠溶片药品说明书,720,8,1,商品名,己酮可可碱肠溶片
诺适得(雷珠单抗注射液)的成分有哪些呢?,722,2,0,商品名,诺适得
各个牌子的阿奇霉素颗粒效果都一样吧?,723,10,5,商品名,阿奇霉素颗粒
阿奇霉素颗粒与其他抗生素相比有什么不一样?,724,5,0,商品名,阿奇霉素颗粒
长期使用阿奇霉素颗粒会有什么副作用哟?,725,9,4,商品名,阿奇霉素颗粒
蜜雪儿阿奇霉素颗粒对小孩有副作用吗?,726,8,3,商品名,阿奇霉素颗粒
罗红霉素缓释片和阿奇霉素颗粒疗效一样?,727,13,8,商品名,阿奇霉素颗粒
阿奇霉素颗粒与其他抗生素相比有什么不一样的,728,5,0,商品名,阿奇霉素颗粒
盐酸洛美沙星氯化钠注射液不良反应是什么啊,729,11,6,商品名,氯化钠注射液
盐酸洛美沙星氯化钠注射液不良反应是什么?,730,11,6,商品名,氯化钠注射液
盐酸洛美沙星氯化钠注射液有什么不良反应?,731,11,6,商品名,氯化钠注射液
盐酸仑氨西林片的不良反应是?,732,6,0,商品名,盐酸仑氨西林片
盐酸仑氨西林片的用法用量是什么?,733,6,0,商品名,盐酸仑氨西林片
盐酸多西环素胶囊副作用有哪些?,734,7,0,商品名,盐酸多西环素胶囊
原来配了盐酸多西环素胶囊药店里没有就买了盐酸多西环素片和胶囊相比片的副作用怎么样会大一点吗?,735,11,4,商品名,盐酸多西环素胶囊
原来配了盐酸多西环素胶囊药店里没有就买了盐酸多西环素片和胶囊相比片的副作用怎么样会大一点吗?,735,26,20,商品名,盐酸多西环素片
奥硝唑胶囊有什么不良反应呢?,736,4,0,商品名,奥硝唑胶囊
奥硝唑胶囊的副作用是什么?,737,4,0,商品名,奥硝唑胶囊
奥硝唑胶囊可以长期吃吗?,738,4,0,商品名,奥硝唑胶囊
服用奥硝唑胶囊有禁忌吗?,739,6,2,商品名,奥硝唑胶囊
奥硝唑胶囊的副作用怎样解决,740,4,0,商品名,奥硝唑胶囊
吃奥硝唑胶囊的注意事项有哪些?,741,5,1,商品名,奥硝唑胶囊
吃奥硝唑胶囊有不良反应怎么办?,742,5,1,商品名,奥硝唑胶囊
吃了齐克奥硝唑胶囊有不良反应能吃?,743,3,2,商品名,齐克
吃了齐克奥硝唑胶囊有不良反应能吃?,743,8,4,商品名,奥硝唑胶囊
求奥硝唑胶囊药品说明书,744,5,1,商品名,奥硝唑胶囊
奥硝唑胶囊的化学成分是什么?有什么功能呢?,745,4,0,商品名,奥硝唑胶囊
奥博林奥硝唑胶囊能长期吃吗,746,2,0,商品名,奥博林
奥博林奥硝唑胶囊能长期吃吗,746,7,3,商品名,奥硝唑胶囊
甲硝唑片的效果和奥硝唑胶囊一样吗?,747,3,0,商品名,甲硝唑片
甲硝唑片的效果和奥硝唑胶囊一样吗?,747,12,8,商品名,奥硝唑胶囊
奥硝唑胶囊和奥硝锉分散片效果一样?,748,4,0,商品名,奥硝唑胶囊
奥硝唑胶囊跟奥硝唑片的功效一样麽?,749,4,0,商品名,奥硝唑胶囊
奥硝唑胶囊跟奥硝唑片的功效一样麽?,749,9,6,商品名,奥硝唑片
丙戊酰胺片可以长期服用吗?,750,4,0,商品名,丙戊酰胺片
服用丙戊酰胺片有什么副作用啊?,751,6,2,商品名,丙戊酰胺片
癫痫病患者用丙戊酰胺片于丙戊酸镁缓释片哪个好些,752,2,0,疾病,癫痫病
癫痫病患者用丙戊酰胺片于丙戊酸镁缓释片哪个好些,752,10,6,商品名,丙戊酰胺片
癫痫病患者用丙戊酰胺片于丙戊酸镁缓释片哪个好些,752,18,12,商品名,丙戊酸镁缓释片
卡马西平片+丙戊酰胺片+复方苯硝那敏片+3种要一起的副作用?,753,4,0,商品名,卡马西平片
卡马西平片+丙戊酰胺片+复方苯硝那敏片+3种要一起的副作用?,753,10,6,商品名,丙戊酰胺片
注射用苄星青霉素注意事项有哪些?,754,7,0,商品名,注射用苄星青霉素
注射用苄星青霉素跟长效青霉素效果是一样吗?,755,7,0,商品名,注射用苄星青霉素
求注射用苄星青霉素药品说明书,756,8,1,商品名,注射用苄星青霉素
注射用苄星青霉素用法与用量是多少?,757,7,0,商品名,注射用苄星青霉素
注射用苄星青霉素性状是什么?,758,7,0,商品名,注射用苄星青霉素
注射用苄星青霉素的用法用量是多少有什么注意事?,759,7,0,商品名,注射用苄星青霉素
胃癌患者服用氟尿嘧啶片有什么不良反应呢?,761,1,0,疾病,胃癌
胃癌患者服用氟尿嘧啶片有什么不良反应呢?,761,10,6,商品名,氟尿嘧啶片
氟尿嘧啶片适应症和使用时需要注意哪些,762,4,0,商品名,氟尿嘧啶片
丙酸氟替卡松吸入气雾剂有哪些注意事项?,763,10,0,商品名,丙酸氟替卡松吸入气雾剂
丙酸氟替卡松吸入气雾剂是不是激素药要注意什么?,764,10,0,商品名,丙酸氟替卡松吸入气雾剂
求丙酸氟替卡松吸入气雾剂说明书?,765,11,1,商品名,丙酸氟替卡松吸入气雾剂
丙酸氟替卡松吸入气雾剂的用法用量?,766,10,0,商品名,丙酸氟替卡松吸入气雾剂
四岁不到宝宝使用辅舒酮丙酸氟替卡松吸入气雾剂的用法和用量?,767,10,8,商品名,辅舒酮
四岁不到宝宝使用辅舒酮丙酸氟替卡松吸入气雾剂的用法和用量?,767,21,11,商品名,丙酸氟替卡松吸入气雾剂
辅舒酮丙酸氟替卡松吸入气雾剂副作用多少,768,2,0,商品名,辅舒酮
辅舒酮丙酸氟替卡松吸入气雾剂副作用多少,768,13,3,商品名,丙酸氟替卡松吸入气雾剂
辅舒酮丙酸氟替卡松吸入气雾剂副作用多少这个药有依赖性?,769,2,0,商品名,辅舒酮
辅舒酮丙酸氟替卡松吸入气雾剂副作用多少这个药有依赖性?,769,13,3,商品名,丙酸氟替卡松吸入气雾剂
辅舒酮丙酸氟替卡松吸入气雾剂的药理毒理如何?,770,2,0,商品名,辅舒酮
辅舒酮丙酸氟替卡松吸入气雾剂的药理毒理如何?,770,13,3,商品名,丙酸氟替卡松吸入气雾剂
硫酸沙丁胺醇和丙酸氟替卡松吸入气雾剂功效一样吗?,771,17,7,商品名,丙酸氟替卡松吸入气雾剂
水杨酸毒扁豆碱眼膏的副作用有哪些?,772,8,0,商品名,水杨酸毒扁豆碱眼膏
水杨酸毒扁豆碱眼膏用药禁忌是什么?,773,8,0,商品名,水杨酸毒扁豆碱眼膏
盐酸克林霉素凝胶有哪些成份?,774,7,0,商品名,盐酸克林霉素凝胶
盐酸克林霉素凝胶有何副作用?,775,7,0,商品名,盐酸克林霉素凝胶
求葡萄糖酸钙片说明书?,776,6,1,商品名,葡萄糖酸钙片
葡萄糖酸钙片有什么作用和功效?有什么禁忌?可以提高记忆吗,777,5,0,商品名,葡萄糖酸钙片
求葡萄糖酸钙片药品说明书,778,6,1,商品名,葡萄糖酸钙片
老年人长期吃葡萄糖酸钙片可以吗?,779,11,6,商品名,葡萄糖酸钙片
孩子吃葡萄糖酸钙片过量怎么?,780,8,3,商品名,葡萄糖酸钙片
有什么药和蚓激酶肠溶胶囊成分差不?,781,11,5,商品名,蚓激酶肠溶胶囊
蚓激酶肠溶胶囊的副作用是什么?,782,6,0,商品名,蚓激酶肠溶胶囊
蚓激酶肠溶胶囊的不良反应是什么?,783,6,0,商品名,蚓激酶肠溶胶囊
蚓激酶肠溶胶囊可以经常用吗长期服用有什么坏处,784,6,0,商品名,蚓激酶肠溶胶囊
蚓激酶肠溶胶囊和阿司匹林肠溶片一类药吗主治功效一样吗,785,6,0,商品名,蚓激酶肠溶胶囊
蚓激酶肠溶胶囊和阿司匹林肠溶片一类药吗主治功效一样吗,785,14,8,商品名,阿司匹林肠溶片
盐酸氨基葡萄糖片与盐酸氨基葡萄糖胶囊作用一样吗,786,7,0,商品名,盐酸氨基葡萄糖片
盐酸氨基葡萄糖片与盐酸氨基葡萄糖胶囊作用一样吗,786,17,9,商品名,盐酸氨基葡萄糖胶囊
能长期服用盐酸氨基葡萄糖胶囊?,787,13,5,商品名,盐酸氨基葡萄糖胶囊
硫酸氨基葡萄糖胶囊与盐酸氨基葡萄糖胶囊效果一样吗?,788,8,0,商品名,硫酸氨基葡萄糖胶囊
硫酸氨基葡萄糖胶囊与盐酸氨基葡萄糖胶囊效果一样吗?,788,18,10,商品名,盐酸氨基葡萄糖胶囊
长期服用盐酸氨基葡萄糖胶囊有副作用吗?,789,12,4,商品名,盐酸氨基葡萄糖胶囊
盐酸氨基葡萄糖胶囊有哪些注意事项?,790,8,0,商品名,盐酸氨基葡萄糖胶囊
盐酸氨基葡萄糖胶囊有什么副作用?,791,8,0,商品名,盐酸氨基葡萄糖胶囊
奥泰灵盐酸氨基葡萄糖和普利盐酸氨基葡萄糖胶囊一样?,792,21,13,商品名,盐酸氨基葡萄糖胶囊
奥泰灵盐酸氨基葡萄糖和普利盐酸氨基葡萄糖胶囊一样?,792,2,0,商品名,奥泰灵
奥泰灵盐酸氨基葡萄糖和普利盐酸氨基葡萄糖胶囊一样?,792,9,3,商品名,盐酸氨基葡萄糖
奥泰灵盐酸氨基葡萄糖和普利盐酸氨基葡萄糖胶囊一样?,792,12,11,商品名,普利
硫酸氨基葡萄糖胶囊与盐酸氨基葡萄糖胶囊谁的副作用?,793,8,0,商品名,硫酸氨基葡萄糖胶囊
硫酸氨基葡萄糖胶囊与盐酸氨基葡萄糖胶囊谁的副作用?,793,18,10,商品名,盐酸氨基葡萄糖胶囊
吃盐酸氨基葡萄糖胶囊有副作用?,794,9,1,商品名,盐酸氨基葡萄糖胶囊
盐酸氨基葡萄糖胶囊可以长期服用吗?,795,8,0,商品名,盐酸氨基葡萄糖胶囊
盐酸氨基葡萄糖胶囊会有什么不良反应?,796,8,0,商品名,盐酸氨基葡萄糖胶囊
服用氢溴酸西酞普兰口服溶液有什么副作用?,797,12,2,商品名,氢溴酸西酞普兰口服溶液
氢溴酸西酞普兰口服溶液是否存在副作用?,798,10,0,商品名,氢溴酸西酞普兰口服溶液
求吡罗昔康注射液药品说明书,799,7,1,商品名,吡罗昔康注射液
求注射用去甲斑蝥酸钠药品说明书,800,9,1,商品名,注射用去甲斑蝥酸钠
甲基斑蝥胺片服用过量会出现什么情况?,801,5,0,商品名,甲基斑蝥胺片
求格列美脲分散片说明书?,802,7,1,商品名,格列美脲分散片
单盐酸氟西泮胶囊的用法是什么?,803,7,0,商品名,单盐酸氟西泮胶囊
单盐酸氟西泮胶囊会引起哪些副作用?,804,7,0,商品名,单盐酸氟西泮胶囊
注射用长春西汀的药理作用有哪些?,805,6,0,商品名,注射用长春西汀
求葡萄糖酸锌片药品说明书,806,6,1,商品名,葡萄糖酸锌片
二硫化硒洗剂副作用大不大?,807,5,0,商品名,二硫化硒洗剂
二硫化硒洗剂副作用有哪些?,808,5,0,商品名,二硫化硒洗剂
二硫化硒洗剂有哪些注意事项?,809,5,0,商品名,二硫化硒洗剂
二硫化硒洗剂用法,810,5,0,商品名,二硫化硒洗剂
二硫化硒洗剂有什么副作用吗?,811,5,0,商品名,二硫化硒洗剂
使用二硫化硒洗剂应注意什么?,812,7,2,商品名,二硫化硒洗剂
二硫化硒洗剂副作用月经期间能用吗,813,5,0,商品名,二硫化硒洗剂
二硫化硒洗剂副作用月经期间能用吗,813,12,9,禁忌人群,月经期间
氢溴酸加兰他敏片的药理作用是什么?,814,7,0,商品名,氢溴酸加兰他敏片
氢溴酸加兰他敏片主要成分是什么?,815,7,0,商品名,氢溴酸加兰他敏片
力益临(氢溴酸加兰他敏片)的不良反应有哪些?,816,2,0,商品名,力益临
力益临(氢溴酸加兰他敏片)的不良反应有哪些?,816,11,4,商品名,氢溴酸加兰他敏片
服用氢溴酸加兰他敏片需要注意什么?,817,9,2,商品名,氢溴酸加兰他敏片
颠茄酊使用注意事项有哪些?,818,2,0,商品名,颠茄酊
颠茄酊的注意事项有什么?,819,2,0,商品名,颠茄酊
颠茄酊使用的不良反应有哪些?,820,2,0,商品名,颠茄酊
颠茄酊的药理毒理是什么?,821,2,0,商品名,颠茄酊
颠茄酊用法与用量是多少?,822,2,0,商品名,颠茄酊
氟哌啶醇注射液的注意事项是什么,823,6,0,商品名,氟哌啶醇注射液
利多卡因气雾剂有哪些副作用?,824,6,0,商品名,利多卡因气雾剂
利多卡因气雾剂的成份是什么?,825,6,0,商品名,利多卡因气雾剂
怎么办?富马酸亚铁片过量有哪些症状表现?,826,9,4,商品名,富马酸亚铁片
求富马酸亚铁片药品说明书,827,6,1,商品名,富马酸亚铁片
氯霉素注射液和氨茶碱注射液一样吗?,828,5,0,商品名,氯霉素注射液
氯霉素注射液和氨茶碱注射液一样吗?,828,12,7,商品名,氨茶碱注射液
小儿用了氨茶碱注射液会有什么不良反应怎样处?,829,9,4,商品名,氨茶碱注射液
小儿用了氨茶碱注射液会有什么不良反应怎样处?,829,1,0,禁忌人群,小儿
酒石酸托特罗定片有什么用药禁忌?,830,7,0,商品名,酒石酸托特罗定片
舍尼亭(酒石酸托特罗定片)使用过量怎么办?,831,2,0,商品名,舍尼亭
舍尼亭(酒石酸托特罗定片)使用过量怎么办?,831,11,4,商品名,酒石酸托特罗定片
"有什么副作用,长春市包皮手术医院酒石酸托特罗定片第一次吃?",832,23,16,商品名,酒石酸托特罗定片
注射用盐酸头孢吡肟(卡洛欣)副作用还有药效维持多少时间急!!在线等!!!!,833,8,0,商品名,注射用盐酸头孢吡肟
注射用盐酸头孢吡肟(卡洛欣)副作用还有药效维持多少时间急!!在线等!!!!,833,12,10,商品名,卡洛欣
右美沙芬愈创甘油醚糖浆有何副作用?,834,10,0,商品名,右美沙芬愈创甘油醚糖浆
右美沙芬愈创甘油醚糖浆副作用大吗?,835,10,0,商品名,右美沙芬愈创甘油醚糖浆
右美沙芬愈创甘油醚糖浆加蜂蜜有不良反应吗?,836,10,0,商品名,右美沙芬愈创甘油醚糖浆
小孩喝过量的右美沙芬愈创甘油醚糖浆咳嗽水会导置怎样?,837,16,6,商品名,右美沙芬愈创甘油醚糖浆
小孩喝过量的右美沙芬愈创甘油醚糖浆咳嗽水会导置怎样?,837,1,0,禁忌人群,小孩
小孩喝过量的右美沙芬愈创甘油醚糖浆咳嗽水会导置怎样?,837,19,17,药物类别,咳嗽水
苯丙醇胶丸有哪些禁忌证?,838,4,0,商品名,苯丙醇胶丸
服用苯丙醇胶丸有禁忌吗?,839,6,2,商品名,苯丙醇胶丸
苯丙醇胶丸的药理作用是什么?,840,4,0,商品名,苯丙醇胶丸
苯丙醇胶丸有哪些不良反应?,841,4,0,商品名,苯丙醇胶丸
求氯化钾片药品说明书,842,4,1,商品名,氯化钾片
"病人缺钾,补充氯化钾片有什么副作用?",843,10,7,商品名,氯化钾片
洛伐他汀片的用法是什么?,844,4,0,商品名,洛伐他汀片
洛伐他汀片使用时要注意什么?,845,4,0,商品名,洛伐他汀片
服用洛伐他汀片需要注意什么?,846,6,2,商品名,洛伐他汀片
求洛伐他汀片药品说明书,847,5,1,商品名,洛伐他汀片
副作用更小?瑞舒伐他汀和洛伐他汀片比较?,848,16,12,商品名,洛伐他汀片
我44岁可以服用左炔诺孕酮片吗我月经不正常服用左炔诺孕酮片有什么副作用?,849,13,8,商品名,左炔诺孕酮片
我44岁可以服用左炔诺孕酮片吗我月经不正常服用左炔诺孕酮片有什么副作用?,849,20,16,疾病,月经不正常
我44岁可以服用左炔诺孕酮片吗我月经不正常服用左炔诺孕酮片有什么副作用?,849,28,23,商品名,左炔诺孕酮片
左炔诺孕酮片有什么不良反应?,850,5,0,商品名,左炔诺孕酮片
左炔诺孕酮片副作用大么?,851,5,0,商品名,左炔诺孕酮片
注射用盐酸尼莫司汀的不良反应有哪些?怎么看注射用盐酸尼莫司汀,852,8,0,商品名,注射用盐酸尼莫司汀
注射用盐酸尼莫司汀的不良反应有哪些?怎么看注射用盐酸尼莫司汀,852,29,21,商品名,注射用盐酸尼莫司汀
红霉素肠溶片跟红霉素片的作用一样?,853,5,0,商品名,红霉素肠溶片
红霉素肠溶片跟红霉素片的作用一样?,853,10,7,商品名,红霉素片
红霉素肠溶片的主要成分是?,854,5,0,商品名,红霉素肠溶片
红霉素肠溶片有哪些药理作用?,855,5,0,商品名,红霉素肠溶片
地红霉素肠溶片有什么副作用?,856,6,0,商品名,地红霉素肠溶片
红霉素肠溶片的不良反应是?,857,5,0,商品名,红霉素肠溶片
地红霉素肠溶片的不良反应有哪些?,858,6,0,商品名,地红霉素肠溶片
红霉素肠溶片的注意事项是?,859,5,0,商品名,红霉素肠溶片
红霉素肠溶片的禁忌症是?,860,5,0,商品名,红霉素肠溶片
地红霉素肠溶片的禁忌有哪些?,861,6,0,商品名,地红霉素肠溶片
地红霉素肠溶片的注意事项有哪些?,862,6,0,商品名,地红霉素肠溶片
地红霉素肠溶片的成份有哪些?,863,6,0,商品名,地红霉素肠溶片
红霉素肠溶片的用法用量是?,864,5,0,商品名,红霉素肠溶片
红霉素肠溶片的药理毒理是?,865,5,0,商品名,红霉素肠溶片
地红霉素肠溶片的性状是什么?,866,6,0,商品名,地红霉素肠溶片
求红霉素肠溶片药品说明书,867,6,1,商品名,红霉素肠溶片
红霉素肠溶片最主要的副作用是什么?,868,5,0,商品名,红霉素肠溶片
塞克硝唑胶囊的用法用量?,869,5,0,商品名,塞克硝唑胶囊
求塞克硝唑胶囊说明书?,870,6,1,商品名,塞克硝唑胶囊
孕妇吃了塞克硝唑胶囊和阿奇霉肠溶胶囊对小孩有啥副作用?,871,9,4,商品名,塞克硝唑胶囊
孕妇吃了塞克硝唑胶囊和阿奇霉肠溶胶囊对小孩有啥副作用?,871,1,0,禁忌人群,孕妇
孕妇吃了塞克硝唑胶囊和阿奇霉肠溶胶囊对小孩有啥副作用?,871,17,11,商品名,阿奇霉肠溶胶囊
孕妇吃了塞克硝唑胶囊和阿奇霉肠溶胶囊对小孩有啥副作用?,871,20,19,禁忌人群,小孩
求磺胺噻唑软膏药品说明书,872,6,1,商品名,磺胺噻唑软膏
磺胺噻唑软膏不良反应?,873,5,0,商品名,磺胺噻唑软膏
服用麦迪霉素片有什么注意事项?,874,6,2,商品名,麦迪霉素片
麦迪霉素片的不良反应有哪些?,875,4,0,商品名,麦迪霉素片
求麦迪霉素片药品说明书,876,5,1,商品名,麦迪霉素片
麦迪霉素片的药理毒理是什么?,877,4,0,商品名,麦迪霉素片
小孩误吃麦迪霉素片有什么副作用?,878,8,4,商品名,麦迪霉素片
小孩误吃麦迪霉素片有什么副作用?,878,1,0,禁忌人群,小孩
表姨最近有点感染病菌咳嗽了很久引起了轻微肺炎买了麦迪霉素片麦迪霉素片是消炎药物不可以直接吃不有什么禁忌没有?,879,21,20,疾病,肺炎
表姨最近有点感染病菌咳嗽了很久引起了轻微肺炎买了麦迪霉素片麦迪霉素片是消炎药物不可以直接吃不有什么禁忌没有?,879,28,24,商品名,麦迪霉素片
表姨最近有点感染病菌咳嗽了很久引起了轻微肺炎买了麦迪霉素片麦迪霉素片是消炎药物不可以直接吃不有什么禁忌没有?,879,9,6,疾病,感染病菌
表姨最近有点感染病菌咳嗽了很久引起了轻微肺炎买了麦迪霉素片麦迪霉素片是消炎药物不可以直接吃不有什么禁忌没有?,879,33,29,商品名,麦迪霉素片
表姨最近有点感染病菌咳嗽了很久引起了轻微肺炎买了麦迪霉素片麦迪霉素片是消炎药物不可以直接吃不有什么禁忌没有?,879,38,35,药物类别,消炎药物
磺胺嘧啶混悬液不良反应?,880,6,0,商品名,磺胺嘧啶混悬液
磺胺嘧啶混悬液的不良反应是什么,881,6,0,商品名,磺胺嘧啶混悬液
注射用单硝酸异山梨酯注意什么?,882,9,0,商品名,注射用单硝酸异山梨酯
求注射用单硝酸异山梨酯药品说明书,883,10,1,商品名,注射用单硝酸异山梨酯
盐酸曲美他嗪胶囊不良反应有哪些,884,7,0,商品名,盐酸曲美他嗪胶囊
胸腺肽肠溶片的副作用有哪些?,885,5,0,商品名,胸腺肽肠溶片
"胸腺肽肠溶片,孩子吃了有什么副作用吗?",886,5,0,商品名,胸腺肽肠溶片
"胸腺肽肠溶片,孩子吃了有什么副作用吗?",886,8,7,禁忌人群,孩子
这个胸腺肽肠溶片的副作用是什么?,887,7,2,商品名,胸腺肽肠溶片
